plotID,with_crypto,without_crypto,geom
23965,FALSE,FALSE,"c(15.8775, 49.641111)"
23962,TRUE,FALSE,"c(15.877778, 49.639444)"
23966,TRUE,FALSE,"c(15.8775, 49.641667)"
23960,TRUE,TRUE,"c(15.877222, 49.638333)"
21951,TRUE,TRUE,"c(15.877222, 49.6275)"
22008,TRUE,TRUE,"c(15.878611, 49.6325)"
23989,FALSE,FALSE,"c(15.880556, 49.636944)"
21953,TRUE,TRUE,"c(15.881944, 49.629167)"
23987,TRUE,TRUE,"c(15.88, 49.638333)"
23986,TRUE,FALSE,"c(15.879444, 49.640278)"
23988,FALSE,TRUE,"c(15.88, 49.6375)"
23961,FALSE,FALSE,"c(15.877222, 49.638611)"
23991,FALSE,FALSE,"c(15.875278, 49.631944)"
24001,TRUE,TRUE,"c(15.876111, 49.636111)"
22007,TRUE,TRUE,"c(15.874722, 49.628056)"
23990,TRUE,TRUE,"c(15.868889, 49.632778)"
23959,TRUE,TRUE,"c(15.876111, 49.6375)"
23964,FALSE,TRUE,"c(15.877222, 49.640556)"
23968,TRUE,TRUE,"c(15.877222, 49.640833)"
23963,FALSE,TRUE,"c(15.876944, 49.640278)"
23958,TRUE,TRUE,"c(15.876667, 49.635556)"
22525,TRUE,FALSE,"c(15.895833, 49.637778)"
22527,TRUE,TRUE,"c(15.895833, 49.637778)"
22523,FALSE,FALSE,"c(15.895833, 49.637778)"
22519,FALSE,FALSE,"c(15.895833, 49.637778)"
22528,TRUE,TRUE,"c(15.895833, 49.637778)"
22524,TRUE,TRUE,"c(15.895833, 49.637778)"
21950,FALSE,FALSE,"c(15.897778, 49.6275)"
21954,TRUE,TRUE,"c(15.899444, 49.648056)"
22530,TRUE,TRUE,"c(15.895833, 49.637778)"
22518,FALSE,FALSE,"c(15.895833, 49.637778)"
22517,FALSE,FALSE,"c(15.895833, 49.637778)"
22529,TRUE,TRUE,"c(15.895833, 49.637778)"
24002,TRUE,TRUE,"c(15.886111, 49.635833)"
23998,TRUE,TRUE,"c(15.883611, 49.638333)"
23997,FALSE,FALSE,"c(15.884444, 49.638333)"
22520,TRUE,TRUE,"c(15.895833, 49.637778)"
22526,FALSE,TRUE,"c(15.895833, 49.637778)"
23994,FALSE,FALSE,"c(15.894444, 49.650833)"
23993,TRUE,TRUE,"c(15.892222, 49.649167)"
22064,TRUE,TRUE,"c(16.399167, 50.310833)"
22032,TRUE,TRUE,"c(15.769444, 50.647222)"
22065,TRUE,TRUE,"c(16.398611, 50.299722)"
23695,TRUE,TRUE,"c(16.398056, 50.310556)"
22269,TRUE,TRUE,"c(16.398889, 50.309722)"
24463,TRUE,TRUE,"c(16.398889, 50.311389)"
19880,TRUE,TRUE,"c(16.417667, 50.316667)"
22067,TRUE,TRUE,"c(16.416111, 50.293611)"
20624,TRUE,TRUE,"c(16.419972, 50.321361)"
24460,FALSE,FALSE,"c(16.422778, 50.282222)"
20623,TRUE,TRUE,"c(16.420806, 50.321111)"
24432,TRUE,TRUE,"c(15.748056, 50.670278)"
23566,FALSE,TRUE,"c(15.753611, 49.791111)"
22031,TRUE,TRUE,"c(15.761111, 50.65)"
22033,TRUE,TRUE,"c(15.753611, 50.660833)"
22034,TRUE,TRUE,"c(15.753611, 50.660833)"
23567,FALSE,FALSE,"c(15.753611, 49.791111)"
21952,TRUE,TRUE,"c(15.858889, 49.642222)"
24008,TRUE,TRUE,"c(15.868056, 49.635)"
23999,TRUE,TRUE,"c(15.868333, 49.634444)"
24000,TRUE,TRUE,"c(15.864444, 49.643333)"
24461,FALSE,FALSE,"c(16.397778, 50.301389)"
24458,FALSE,FALSE,"c(16.397778, 50.301389)"
23694,TRUE,TRUE,"c(16.398056, 50.310556)"
24457,FALSE,FALSE,"c(16.397778, 50.301389)"
24462,FALSE,FALSE,"c(16.397778, 50.301389)"
24465,TRUE,TRUE,"c(16.396667, 50.315)"
19952,FALSE,TRUE,"c(16.202778, 50.560556)"
25030,TRUE,TRUE,"c(16.199269, 50.572494)"
19954,FALSE,TRUE,"c(16.208056, 50.556111)"
24210,TRUE,FALSE,"c(16.383333, 50.325)"
19953,FALSE,TRUE,"c(16.206111, 50.558333)"
24211,FALSE,TRUE,"c(16.383333, 50.325)"
25128,TRUE,TRUE,"c(16.290794, 50.526044)"
24098,FALSE,TRUE,"c(16.269144, 50.478822)"
20097,FALSE,FALSE,"c(16.370861, 50.341111)"
23646,TRUE,TRUE,"c(16.370278, 50.343889)"
24456,TRUE,TRUE,"c(16.360833, 50.352778)"
22062,TRUE,FALSE,"c(16.356111, 50.34)"
22061,TRUE,FALSE,"c(16.355278, 50.335)"
20610,FALSE,TRUE,"c(16.359056, 50.3445)"
24459,FALSE,FALSE,"c(16.360833, 50.352778)"
20611,FALSE,FALSE,"c(16.360722, 50.352472)"
20098,FALSE,FALSE,"c(16.371417, 50.338417)"
23704,FALSE,FALSE,"c(16.375833, 50.337778)"
20100,TRUE,TRUE,"c(16.375833, 50.334417)"
20094,TRUE,TRUE,"c(16.377333, 50.3335)"
20620,TRUE,TRUE,"c(16.379222, 50.249667)"
20093,FALSE,FALSE,"c(16.378139, 50.336139)"
22063,TRUE,TRUE,"c(16.374167, 50.341389)"
20096,TRUE,TRUE,"c(16.372194, 50.34175)"
20099,FALSE,FALSE,"c(16.373389, 50.337417)"
20095,FALSE,FALSE,"c(16.372694, 50.342667)"
24732,FALSE,TRUE,"c(15.997778, 49.649444)"
24731,FALSE,FALSE,"c(15.997778, 49.649444)"
22009,TRUE,TRUE,"c(15.988611, 49.651667)"
24734,FALSE,TRUE,"c(15.997778, 49.649444)"
24691,TRUE,TRUE,"c(16.028889, 49.75)"
25233,TRUE,TRUE,"c(16.062878, 49.712444)"
24455,FALSE,FALSE,"c(16.396667, 50.315278)"
22815,TRUE,TRUE,"c(16.123889, 50.574722)"
22472,TRUE,TRUE,"c(16.143056, 50.597222)"
25231,TRUE,TRUE,"c(16.133031, 49.712819)"
20293,FALSE,TRUE,"c(16.076667, 50.584444)"
25235,FALSE,FALSE,"c(16.117811, 49.707542)"
20294,TRUE,TRUE,"c(16.097972, 49.686167)"
25232,TRUE,TRUE,"c(16.079197, 49.712581)"
25234,TRUE,TRUE,"c(16.09545, 49.723833)"
20627,FALSE,FALSE,"c(16.422833, 50.323778)"
23793,TRUE,TRUE,"c(15.547778, 50.740833)"
21470,TRUE,TRUE,"c(15.558056, 50.755278)"
21471,FALSE,TRUE,"c(15.558056, 50.755278)"
21483,FALSE,FALSE,"c(15.558056, 50.755278)"
21469,FALSE,FALSE,"c(15.558056, 50.755278)"
21472,FALSE,FALSE,"c(15.558056, 50.755278)"
21486,TRUE,FALSE,"c(15.558056, 50.755278)"
21479,TRUE,FALSE,"c(15.558056, 50.755278)"
21480,FALSE,TRUE,"c(15.558056, 50.755278)"
21484,TRUE,FALSE,"c(15.558056, 50.755278)"
21482,FALSE,FALSE,"c(15.558056, 50.755278)"
21481,FALSE,TRUE,"c(15.558056, 50.755278)"
21477,FALSE,FALSE,"c(15.558056, 50.755278)"
22044,FALSE,FALSE,"c(15.551389, 50.761111)"
22040,TRUE,TRUE,"c(15.551667, 50.760833)"
23794,TRUE,TRUE,"c(15.549444, 50.741944)"
21475,FALSE,FALSE,"c(15.558056, 50.755278)"
21478,TRUE,TRUE,"c(15.558056, 50.755278)"
21476,TRUE,TRUE,"c(15.558056, 50.755278)"
21487,TRUE,TRUE,"c(15.558056, 50.755278)"
25107,TRUE,TRUE,"c(16.696486, 50.033092)"
25108,FALSE,TRUE,"c(16.696436, 50.067256)"
25106,FALSE,TRUE,"c(16.697225, 50.002133)"
23792,TRUE,TRUE,"c(15.53, 50.740833)"
23696,FALSE,TRUE,"c(16.687778, 49.9475)"
22069,TRUE,TRUE,"c(16.677222, 50.065278)"
22047,TRUE,TRUE,"c(15.501389, 50.774444)"
25109,FALSE,TRUE,"c(16.699911, 50.003922)"
23800,FALSE,TRUE,"c(15.545, 50.741111)"
23799,FALSE,TRUE,"c(15.545, 50.741111)"
23809,FALSE,TRUE,"c(15.544722, 50.741944)"
23810,FALSE,FALSE,"c(15.544722, 50.741944)"
23811,FALSE,TRUE,"c(15.544722, 50.741944)"
23806,FALSE,TRUE,"c(15.545278, 50.741667)"
24435,TRUE,TRUE,"c(15.546944, 50.761389)"
23808,FALSE,TRUE,"c(15.545278, 50.741667)"
23807,FALSE,TRUE,"c(15.545278, 50.741667)"
23798,FALSE,TRUE,"c(15.544444, 50.741111)"
23796,TRUE,TRUE,"c(15.535, 50.746944)"
23795,TRUE,TRUE,"c(15.537778, 50.746944)"
21956,TRUE,TRUE,"c(15.533333, 50.733889)"
25008,FALSE,TRUE,"c(16.584833, 49.772972)"
23801,FALSE,TRUE,"c(15.543889, 50.741667)"
23805,FALSE,TRUE,"c(15.543889, 50.741667)"
23797,FALSE,TRUE,"c(15.544444, 50.741111)"
23803,FALSE,TRUE,"c(15.543889, 50.741667)"
23804,FALSE,TRUE,"c(15.543889, 50.741667)"
23802,FALSE,TRUE,"c(15.543889, 50.741667)"
21474,TRUE,TRUE,"c(15.558056, 50.755278)"
19864,FALSE,TRUE,"c(15.674361, 50.635056)"
22037,TRUE,TRUE,"c(15.681111, 50.743333)"
24434,TRUE,TRUE,"c(15.673056, 50.686111)"
22036,TRUE,TRUE,"c(15.681111, 50.743333)"
24464,TRUE,TRUE,"c(16.455, 50.266944)"
22066,TRUE,TRUE,"c(16.459167, 50.250833)"
21503,FALSE,TRUE,"c(15.688056, 49.108889)"
22038,TRUE,TRUE,"c(15.665278, 50.736944)"
23702,FALSE,FALSE,"c(16.486944, 50.230833)"
22265,TRUE,TRUE,"c(15.634444, 50.711111)"
20622,TRUE,TRUE,"c(16.493667, 50.217278)"
20619,TRUE,TRUE,"c(16.489806, 50.214417)"
20628,TRUE,TRUE,"c(16.429639, 50.324389)"
22035,TRUE,TRUE,"c(15.724722, 50.717778)"
20629,FALSE,FALSE,"c(16.430639, 50.324028)"
20630,TRUE,TRUE,"c(16.433278, 50.320722)"
20502,TRUE,TRUE,"c(16.431944, 50.263056)"
20632,FALSE,FALSE,"c(16.428028, 50.319306)"
20626,TRUE,TRUE,"c(16.424083, 50.322194)"
20625,TRUE,TRUE,"c(16.423944, 50.320556)"
21205,FALSE,TRUE,"c(15.729444, 50.730833)"
20385,FALSE,TRUE,"c(15.731417, 50.730611)"
22264,TRUE,TRUE,"c(16.446111, 50.251389)"
23697,TRUE,TRUE,"c(16.4525, 50.247222)"
23698,TRUE,TRUE,"c(16.4525, 50.247222)"
20356,TRUE,TRUE,"c(15.583856, 50.738039)"
20355,FALSE,TRUE,"c(15.586483, 50.740769)"
21485,FALSE,TRUE,"c(15.558056, 50.755278)"
21473,TRUE,TRUE,"c(15.558056, 50.755278)"
21468,FALSE,TRUE,"c(15.558056, 50.755278)"
21467,TRUE,FALSE,"c(15.558056, 50.755278)"
20822,TRUE,TRUE,"c(16.509722, 50.204167)"
20823,FALSE,TRUE,"c(16.509722, 50.204167)"
20821,TRUE,TRUE,"c(16.509722, 50.204167)"
20820,TRUE,TRUE,"c(16.509722, 50.204167)"
20621,FALSE,FALSE,"c(16.497222, 50.214889)"
22068,TRUE,TRUE,"c(16.502222, 50.224444)"
20819,FALSE,FALSE,"c(16.501944, 50.206944)"
22039,TRUE,FALSE,"c(15.598889, 50.769722)"
20358,TRUE,TRUE,"c(15.610286, 50.710686)"
20357,FALSE,FALSE,"c(15.603736, 50.710772)"
20165,TRUE,TRUE,"c(15.276322, 50.839753)"
20348,TRUE,TRUE,"c(15.278517, 50.752856)"
20164,TRUE,FALSE,"c(15.278425, 50.839894)"
20347,TRUE,TRUE,"c(15.276919, 50.754042)"
24238,FALSE,TRUE,"c(17.283333, 50.227778)"
24233,TRUE,TRUE,"c(17.283333, 50.241667)"
20178,TRUE,TRUE,"c(15.223392, 50.830153)"
20158,FALSE,TRUE,"c(15.22305, 50.841669)"
20139,FALSE,FALSE,"c(15.279097, 50.884772)"
22462,FALSE,FALSE,"c(17.249722, 50.068333)"
23846,FALSE,FALSE,"c(15.280833, 50.810556)"
23909,FALSE,TRUE,"c(17.344167, 50.045556)"
22427,FALSE,FALSE,"c(15.2, 50.851944)"
20351,TRUE,TRUE,"c(15.284111, 50.757264)"
22461,FALSE,FALSE,"c(17.249722, 50.068333)"
20133,TRUE,TRUE,"c(15.201778, 50.860889)"
20222,FALSE,FALSE,"c(15.279589, 50.875411)"
20184,FALSE,FALSE,"c(15.204981, 50.822544)"
24046,FALSE,FALSE,"c(15.280278, 50.832778)"
24070,FALSE,TRUE,"c(15.279722, 50.836389)"
25252,FALSE,TRUE,"c(15.25525, 50.835833)"
24710,FALSE,FALSE,"c(15.273333, 50.888889)"
24717,FALSE,FALSE,"c(15.273333, 50.888889)"
24036,FALSE,FALSE,"c(15.2475, 50.8375)"
20188,FALSE,TRUE,"c(15.246936, 50.820511)"
20169,FALSE,FALSE,"c(15.272653, 50.806961)"
23851,FALSE,FALSE,"c(15.255833, 50.835556)"
20378,TRUE,TRUE,"c(15.247222, 50.862278)"
20346,TRUE,TRUE,"c(15.272722, 50.754058)"
23638,FALSE,FALSE,"c(15.253889, 50.833611)"
24890,TRUE,FALSE,"c(17.251278, 50.058306)"
20232,TRUE,TRUE,"c(15.223097, 50.77295)"
20141,FALSE,TRUE,"c(15.274986, 50.890094)"
24051,FALSE,TRUE,"c(15.274722, 50.843889)"
21985,TRUE,TRUE,"c(17.251944, 50.076667)"
25253,FALSE,FALSE,"c(15.274381, 50.840908)"
24898,FALSE,TRUE,"c(17.253028, 50.075611)"
20179,FALSE,FALSE,"c(15.221386, 50.831272)"
21979,TRUE,TRUE,"c(15.248056, 50.84)"
24071,FALSE,FALSE,"c(15.274444, 50.835833)"
20349,TRUE,TRUE,"c(15.284364, 50.752653)"
22437,FALSE,FALSE,"c(15.2, 50.851944)"
22786,FALSE,TRUE,"c(15.245, 50.837778)"
22431,TRUE,FALSE,"c(15.2, 50.851944)"
22512,FALSE,FALSE,"c(15.2, 50.851944)"
22428,FALSE,TRUE,"c(15.2, 50.851944)"
22503,FALSE,FALSE,"c(15.2, 50.851944)"
22406,FALSE,FALSE,"c(15.2, 50.851944)"
24723,TRUE,TRUE,"c(15.2525, 50.840833)"
24705,TRUE,TRUE,"c(15.2525, 50.840833)"
24712,FALSE,FALSE,"c(15.2, 50.851944)"
22426,FALSE,FALSE,"c(15.2, 50.851944)"
20354,TRUE,TRUE,"c(15.293142, 50.763719)"
24897,FALSE,FALSE,"c(17.245556, 50.075917)"
23635,TRUE,TRUE,"c(15.235, 50.835278)"
24889,TRUE,TRUE,"c(17.248528, 50.073111)"
20185,TRUE,FALSE,"c(15.234942, 50.836272)"
23636,TRUE,FALSE,"c(15.235, 50.835278)"
23349,FALSE,FALSE,"c(15.2975, 50.846667)"
24901,FALSE,TRUE,"c(17.247889, 50.083167)"
24716,TRUE,TRUE,"c(15.2525, 50.840833)"
22436,TRUE,TRUE,"c(15.2, 50.851944)"
22499,FALSE,FALSE,"c(15.2, 50.851944)"
20650,TRUE,TRUE,"c(15.291139, 50.867944)"
20134,TRUE,TRUE,"c(15.224056, 50.854472)"
22508,TRUE,FALSE,"c(15.2, 50.851944)"
22416,FALSE,FALSE,"c(15.2, 50.851944)"
22466,FALSE,FALSE,"c(17.249722, 50.068333)"
22463,TRUE,FALSE,"c(17.249722, 50.068333)"
20350,FALSE,FALSE,"c(15.286258, 50.755236)"
22464,FALSE,TRUE,"c(17.249722, 50.068333)"
22412,FALSE,FALSE,"c(15.2, 50.851944)"
22460,FALSE,TRUE,"c(17.249722, 50.068333)"
20105,FALSE,FALSE,"c(15.292303, 50.871814)"
24715,FALSE,FALSE,"c(15.2525, 50.840833)"
22465,FALSE,FALSE,"c(17.249722, 50.068333)"
20103,FALSE,FALSE,"c(15.292539, 50.875208)"
22407,FALSE,FALSE,"c(15.2, 50.851944)"
20651,FALSE,TRUE,"c(15.292417, 50.8715)"
20159,TRUE,FALSE,"c(15.225789, 50.839528)"
22423,FALSE,FALSE,"c(15.2, 50.851944)"
22459,TRUE,TRUE,"c(17.249722, 50.068333)"
20239,FALSE,TRUE,"c(15.228564, 50.838319)"
20312,TRUE,FALSE,"c(15.228564, 50.838319)"
20248,TRUE,TRUE,"c(15.261931, 50.859642)"
20245,FALSE,FALSE,"c(15.261931, 50.859642)"
20246,TRUE,TRUE,"c(15.261931, 50.859642)"
20192,FALSE,FALSE,"c(15.262483, 50.88865)"
20170,FALSE,FALSE,"c(15.262, 50.830281)"
23639,TRUE,TRUE,"c(15.261944, 50.836389)"
20244,FALSE,FALSE,"c(15.261931, 50.859642)"
20189,TRUE,TRUE,"c(15.259581, 50.850392)"
20257,TRUE,TRUE,"c(15.259217, 50.835908)"
24060,FALSE,FALSE,"c(15.259167, 50.833611)"
20250,TRUE,TRUE,"c(15.261931, 50.859642)"
20247,FALSE,FALSE,"c(15.261931, 50.859642)"
20242,FALSE,TRUE,"c(15.261931, 50.859642)"
25113,FALSE,FALSE,"c(17.268256, 50.023583)"
24069,FALSE,FALSE,"c(15.266111, 50.824722)"
20171,FALSE,FALSE,"c(15.265733, 50.831186)"
24899,FALSE,FALSE,"c(17.257972, 50.077583)"
24866,TRUE,TRUE,"c(17.261111, 50.077778)"
25112,TRUE,TRUE,"c(17.267411, 50.025828)"
24042,FALSE,FALSE,"c(15.259167, 50.833611)"
22586,TRUE,TRUE,"c(17.268056, 50.0275)"
20183,TRUE,FALSE,"c(15.212658, 50.825864)"
22323,FALSE,TRUE,"c(17.2625, 50.146944)"
21984,TRUE,TRUE,"c(17.266944, 50.080556)"
24058,FALSE,FALSE,"c(15.259167, 50.833611)"
22785,TRUE,TRUE,"c(15.245, 50.837778)"
22784,TRUE,TRUE,"c(15.245, 50.837778)"
24048,FALSE,FALSE,"c(15.259167, 50.833611)"
24044,FALSE,FALSE,"c(15.259167, 50.833611)"
24035,FALSE,FALSE,"c(15.259167, 50.833611)"
24067,FALSE,FALSE,"c(15.259167, 50.833889)"
22782,FALSE,TRUE,"c(15.245, 50.837778)"
24049,FALSE,FALSE,"c(15.259167, 50.833611)"
24047,FALSE,FALSE,"c(15.259167, 50.833611)"
24064,FALSE,FALSE,"c(15.259167, 50.833611)"
22783,TRUE,TRUE,"c(15.245, 50.837778)"
22788,TRUE,FALSE,"c(15.245, 50.837778)"
24050,FALSE,FALSE,"c(15.259167, 50.833889)"
24043,FALSE,FALSE,"c(15.259167, 50.833611)"
24059,FALSE,FALSE,"c(15.259167, 50.833611)"
24063,FALSE,FALSE,"c(15.259167, 50.833889)"
24041,FALSE,FALSE,"c(15.259167, 50.833611)"
24038,FALSE,FALSE,"c(15.259167, 50.833611)"
24054,FALSE,TRUE,"c(15.259167, 50.833611)"
20233,TRUE,TRUE,"c(15.209478, 50.773256)"
24053,FALSE,FALSE,"c(15.259167, 50.833611)"
24040,FALSE,FALSE,"c(15.259167, 50.833611)"
24037,FALSE,FALSE,"c(15.259167, 50.833611)"
24056,FALSE,TRUE,"c(15.259167, 50.833889)"
24068,FALSE,FALSE,"c(15.266111, 50.824722)"
24900,TRUE,TRUE,"c(17.254333, 50.083167)"
20194,TRUE,FALSE,"c(15.245939, 50.8001)"
20140,TRUE,FALSE,"c(15.271161, 50.887878)"
20173,FALSE,FALSE,"c(15.257511, 50.832642)"
20161,FALSE,FALSE,"c(15.245944, 50.850489)"
20160,FALSE,FALSE,"c(15.220372, 50.839797)"
20137,FALSE,FALSE,"c(15.271011, 50.891875)"
20180,TRUE,TRUE,"c(15.218367, 50.830597)"
20143,TRUE,TRUE,"c(15.258331, 50.849175)"
24039,FALSE,FALSE,"c(15.259167, 50.833611)"
23401,FALSE,FALSE,"c(15.22, 50.826667)"
23637,FALSE,FALSE,"c(15.257222, 50.835556)"
24868,TRUE,TRUE,"c(17.272222, 50.081944)"
20321,TRUE,TRUE,"c(15.272461, 50.836747)"
23398,FALSE,TRUE,"c(15.220556, 50.824167)"
24867,TRUE,TRUE,"c(17.272222, 50.081944)"
23848,FALSE,FALSE,"c(15.2075, 50.834722)"
20156,FALSE,FALSE,"c(15.220303, 50.844706)"
20177,FALSE,FALSE,"c(15.256608, 50.828075)"
23483,TRUE,TRUE,"c(15.246389, 50.839722)"
24052,FALSE,FALSE,"c(15.246389, 50.838056)"
24711,FALSE,TRUE,"c(15.271667, 50.889167)"
20162,FALSE,FALSE,"c(15.246578, 50.849769)"
21983,TRUE,TRUE,"c(17.306389, 50.216944)"
23855,FALSE,FALSE,"c(15.213889, 50.84)"
20182,FALSE,FALSE,"c(15.213217, 50.828472)"
20172,TRUE,TRUE,"c(15.269119, 50.835292)"
20181,FALSE,FALSE,"c(15.215592, 50.830114)"
24057,FALSE,TRUE,"c(15.259167, 50.833889)"
24895,FALSE,FALSE,"c(17.257556, 50.078972)"
24062,FALSE,FALSE,"c(15.266667, 50.824722)"
24061,FALSE,FALSE,"c(15.266667, 50.824722)"
24066,FALSE,FALSE,"c(15.259167, 50.833611)"
24065,FALSE,FALSE,"c(15.259167, 50.833611)"
24045,FALSE,FALSE,"c(15.259167, 50.833611)"
24055,FALSE,FALSE,"c(15.259167, 50.833889)"
20168,FALSE,FALSE,"c(15.270019, 50.812342)"
20136,TRUE,TRUE,"c(15.26995, 50.892739)"
23399,TRUE,TRUE,"c(15.216944, 50.831111)"
24896,FALSE,FALSE,"c(17.255167, 50.079722)"
20201,FALSE,FALSE,"c(15.217319, 50.813003)"
20187,FALSE,TRUE,"c(15.217297, 50.847742)"
23400,TRUE,TRUE,"c(15.216944, 50.829167)"
20241,FALSE,TRUE,"c(15.216058, 50.840658)"
25251,FALSE,FALSE,"c(15.245583, 50.838472)"
20176,FALSE,FALSE,"c(15.245589, 50.841819)"
20200,TRUE,TRUE,"c(15.216178, 50.816444)"
24894,FALSE,FALSE,"c(17.238972, 50.04975)"
22511,FALSE,FALSE,"c(15.2, 50.851944)"
22433,FALSE,TRUE,"c(15.2, 50.851944)"
20107,FALSE,FALSE,"c(15.302689, 50.863128)"
20144,TRUE,FALSE,"c(15.302383, 50.845992)"
24832,FALSE,FALSE,"c(17.236111, 50.111111)"
22326,FALSE,TRUE,"c(17.295, 50.183333)"
24384,FALSE,FALSE,"c(17.235833, 50.075)"
22509,TRUE,TRUE,"c(15.2, 50.851944)"
20109,TRUE,FALSE,"c(15.301006, 50.867228)"
20118,FALSE,FALSE,"c(15.313433, 50.835389)"
20252,TRUE,FALSE,"c(15.305622, 50.864506)"
22787,TRUE,TRUE,"c(15.245, 50.837778)"
24378,TRUE,TRUE,"c(17.233611, 50.193611)"
23350,TRUE,TRUE,"c(15.303056, 50.842778)"
21532,TRUE,TRUE,"c(17.233889, 50.074722)"
23352,TRUE,TRUE,"c(15.303611, 50.845556)"
22401,FALSE,FALSE,"c(15.2, 50.851944)"
24380,TRUE,TRUE,"c(17.237778, 50.193611)"
22404,FALSE,FALSE,"c(15.2, 50.851944)"
21982,TRUE,TRUE,"c(17.297778, 50.216389)"
22500,FALSE,FALSE,"c(15.2, 50.851944)"
24379,TRUE,TRUE,"c(17.237778, 50.193611)"
23847,FALSE,FALSE,"c(15.299444, 50.839444)"
20198,FALSE,FALSE,"c(15.233686, 50.808164)"
22507,TRUE,FALSE,"c(15.2, 50.851944)"
24690,TRUE,TRUE,"c(17.295556, 50.221111)"
22510,FALSE,TRUE,"c(15.2, 50.851944)"
22442,FALSE,FALSE,"c(15.2, 50.851944)"
24831,TRUE,FALSE,"c(17.236111, 50.111111)"
22421,FALSE,FALSE,"c(15.2, 50.851944)"
22266,FALSE,TRUE,"c(15.2, 50.851944)"
21990,TRUE,TRUE,"c(17.226944, 50.074167)"
22505,FALSE,FALSE,"c(15.2, 50.851944)"
22438,FALSE,FALSE,"c(15.2, 50.851944)"
24386,FALSE,FALSE,"c(17.231667, 50.103889)"
22420,FALSE,FALSE,"c(15.2, 50.851944)"
21390,TRUE,TRUE,"c(15.243333, 50.790833)"
25249,FALSE,FALSE,"c(15.310639, 50.849333)"
23351,FALSE,FALSE,"c(15.309722, 50.848056)"
22408,FALSE,FALSE,"c(15.2, 50.851944)"
22506,FALSE,FALSE,"c(15.2, 50.851944)"
21513,FALSE,FALSE,"c(17.229167, 50.034444)"
21980,TRUE,TRUE,"c(15.308889, 50.8525)"
23854,TRUE,TRUE,"c(15.308889, 50.8525)"
22513,FALSE,FALSE,"c(15.2, 50.851944)"
20197,FALSE,FALSE,"c(15.238708, 50.808586)"
23852,TRUE,TRUE,"c(15.311944, 50.845278)"
23845,FALSE,TRUE,"c(15.251667, 50.841111)"
20186,FALSE,FALSE,"c(15.239125, 50.846192)"
24104,TRUE,TRUE,"c(15.238611, 50.831389)"
20147,FALSE,FALSE,"c(15.312164, 50.846711)"
23345,FALSE,FALSE,"c(15.311944, 50.843333)"
23347,TRUE,TRUE,"c(15.310833, 50.843333)"
22440,FALSE,FALSE,"c(15.2, 50.851944)"
22418,FALSE,FALSE,"c(15.2, 50.851944)"
21989,FALSE,FALSE,"c(17.2325, 50.106111)"
21534,TRUE,TRUE,"c(17.2325, 50.104444)"
24830,FALSE,TRUE,"c(17.227778, 50.127778)"
21991,TRUE,FALSE,"c(17.232778, 50.073611)"
20195,TRUE,TRUE,"c(15.249817, 50.790917)"
22422,FALSE,FALSE,"c(15.2, 50.851944)"
21539,TRUE,FALSE,"c(17.2325, 50.104444)"
24391,FALSE,FALSE,"c(17.231667, 50.103889)"
22432,FALSE,FALSE,"c(15.2, 50.851944)"
20175,FALSE,FALSE,"c(15.244769, 50.840681)"
23346,FALSE,FALSE,"c(15.312778, 50.841944)"
22267,TRUE,TRUE,"c(15.2, 50.851944)"
23348,FALSE,TRUE,"c(15.312778, 50.841944)"
22411,FALSE,FALSE,"c(15.2, 50.851944)"
20190,FALSE,FALSE,"c(15.308806, 50.848647)"
20196,TRUE,FALSE,"c(15.241289, 50.806453)"
22444,FALSE,FALSE,"c(15.2, 50.851944)"
20174,FALSE,FALSE,"c(15.250097, 50.833611)"
22405,FALSE,FALSE,"c(15.2, 50.851944)"
25114,TRUE,TRUE,"c(17.298364, 50.031753)"
21988,FALSE,TRUE,"c(17.238333, 50.045833)"
22413,FALSE,FALSE,"c(15.2, 50.851944)"
23842,TRUE,TRUE,"c(15.230278, 50.833333)"
23344,FALSE,FALSE,"c(15.298611, 50.849167)"
21981,TRUE,TRUE,"c(17.297778, 50.216389)"
24103,FALSE,TRUE,"c(15.236111, 50.845278)"
5174,TRUE,FALSE,"c(22.203656, 58.405627)"
5180,TRUE,TRUE,"c(26.703782, 59.206058)"
7550,TRUE,TRUE,"c(24.150692, 59.250853)"
7549,TRUE,TRUE,"c(24.150797, 59.250982)"
7499,TRUE,TRUE,"c(24.650123, 58.95585)"
6466,TRUE,TRUE,"c(24.561417, 58.962861)"
7039,TRUE,TRUE,"c(22.088617, 58.305533)"
5237,TRUE,TRUE,"c(26.703782, 59.206058)"
8150,TRUE,TRUE,"c(22.068833, 58.053167)"
5220,TRUE,TRUE,"c(27.092486, 58.37533)"
5191,TRUE,TRUE,"c(26.703782, 59.206058)"
7661,TRUE,TRUE,"c(24.417967, 59.001183)"
5199,FALSE,FALSE,"c(26.703782, 59.206058)"
5187,TRUE,TRUE,"c(22.21185, 58.400036)"
7562,TRUE,TRUE,"c(24.533753, 59.417573)"
6247,TRUE,TRUE,"c(27.80285, 59.174417)"
5207,FALSE,FALSE,"c(27.092486, 58.37533)"
6183,TRUE,TRUE,"c(27.583472, 59.157917)"
6915,TRUE,TRUE,"c(27.57681, 59.25464)"
7711,FALSE,TRUE,"c(26.42, 58.011667)"
6913,TRUE,TRUE,"c(27.58914, 59.27197)"
7492,TRUE,TRUE,"c(24.6031, 58.964183)"
